label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
POINTING,0.0,0.0,0.29898540114557104,-0.10099244143912899,0.5166327734375672,-0.40120991428844816,0.6271992380983463,-0.7185537670972337,0.49826035024672005,-0.8926908181318182,0.41482292980898683,-0.92761448266891,0.4892808630018979,-1.3547727792725075,0.5375689041260295,-1.6115716274923721,0.5684816550653973,-1.8344653762333243,0.2678307935676717,-0.9634659651575199,0.3674008521062719,-1.3435830777437625,0.3744780412586836,-1.0634064726472305,0.35219548937332545,-0.8463468540370951,0.11201733320017031,-0.961574518737057,0.17030532566989456,-1.349157852915032,0.2116440917246966,-1.094132981766798,0.19524504507751658,-0.8418089561204166,-0.059089524088952246,-0.9287772393180931,0.005873738733425333,-1.2459073141895114,0.06957698679678975,-1.0895408254903816,0.07236057629724288,-0.8821994216928997
POINTING,0.0,0.0,0.29661194639968747,-0.10363505244237597,0.5140731152784698,-0.39447161132727426,0.625825685923211,-0.7066877445273856,0.49599940949054455,-0.8594410720621375,0.4150980920054152,-0.9289154830558732,0.48550727049222714,-1.3477271944486986,0.5328323623531349,-1.6026585284406014,0.5623558530837688,-1.8206798809379716,0.2668078223579533,-0.9637497527515153,0.36483738347725786,-1.334227283667446,0.37751962653104054,-1.0528205726124118,0.3603942257813483,-0.843111814343116,0.11114243348452464,-0.9597642994573568,0.17005769463141687,-1.3388900203457987,0.21726974799026538,-1.0835912773783407,0.20487341789019411,-0.8353507397047292,-0.05856152509194534,-0.9240866406984468,0.004684938252409816,-1.2336939535713933,0.06815260508462691,-1.0752910023163589,0.07172272649337517,-0.8686317114690812
POINTING,0.0,0.0,0.29070431168039135,-0.1000471932301121,0.5073423695663404,-0.3930890005058944,0.6261500185299466,-0.707717558629496,0.5030342486678704,-0.8816027097547032,0.4095371313833447,-0.9269901539004431,0.48214497088776626,-1.3521285425761076,0.5282422028177836,-1.6070330259240087,0.5568574089853402,-1.8285635447756365,0.2640597308159138,-0.9645063289379843,0.36517952232594647,-1.3449941265633125,0.3783098520390246,-1.0669022498676046,0.3613629074775234,-0.8551431202917714,0.11019830882100347,-0.9606945858455639,0.16887211419846243,-1.3549652578352165,0.21403802877263653,-1.0988972367620118,0.20213348700045178,-0.8460900443732591,-0.0594476026225493,-0.9232992574222,0.004787988864732675,-1.2407642601517992,0.06926364966170165,-1.085642135964643,0.07451486132635463,-0.8766917090509032
POINTING,0.0,0.0,0.29810793215214954,-0.11627911794212217,0.511326105796611,-0.4058894491589511,0.6079786951327231,-0.7199393224647639,0.4970847122695509,-0.9096073651686175,0.4056239371517447,-0.9236402966207732,0.47151336441461406,-1.3449170047716932,0.5090354563820975,-1.6016503522530194,0.5360568458812784,-1.8229935448104693,0.25789868022171253,-0.9661719674777876,0.3651251094985806,-1.3383520716851618,0.36778807055660034,-1.0815119245675358,0.3419037592104809,-0.8638965800746049,0.10069921403657425,-0.9642480869408457,0.1670918162947705,-1.345469388713366,0.20266096200150907,-1.106206298700096,0.18606078359576445,-0.8625874057987463,-0.07314761165945886,-0.9263224545754443,-0.013499068460069206,-1.2355418749640015,0.05217878737139586,-1.0920241181359465,0.06171180402117344,-0.8961295214463952
POINTING,0.0,0.0,0.2858850480216031,-0.0990096961822587,0.5037689503058078,-0.3984474196320824,0.60210772729105,-0.7171811344281087,0.4701831605146865,-0.8955094654980801,0.4005088881636293,-0.9233382141890902,0.4675877554861959,-1.3433088723693443,0.5068001971472018,-1.5985399371510887,0.533987091732763,-1.8186275385306683,0.25473588174022405,-0.9670106672390075,0.3560211323831217,-1.3345706409744276,0.3541187144915414,-1.065796185446491,0.3274858059336812,-0.8445282184038089,0.09794061214288924,-0.9654132982482769,0.16178410418004374,-1.334959521134752,0.18894812346205642,-1.086789658876601,0.16793231297083414,-0.8461518267133157,-0.07787654883989355,-0.9268705647388055,-0.021570603882577873,-1.239194484919934,0.03831909377713261,-1.0890097743662874,0.04571737062654382,-0.887708179624388
POINTING,0.0,0.0,0.2947767983899713,-0.11367940639766395,0.4992230780272797,-0.39357984422123204,0.6116732254114008,-0.7018841727547357,0.48865412869396113,-0.8903514378337394,0.4001255673112827,-0.934280675107765,0.46116690703494767,-1.351318427964856,0.5011866732186971,-1.6107891977770368,0.526408530665693,-1.8287816736828633,0.25039930359274126,-0.9681426489729033,0.34848694989466356,-1.343909870010436,0.34786920936706117,-1.0742476664796812,0.3230803248626655,-0.8643565593411452,0.09111557809625909,-0.9652649547042936,0.15577584661694643,-1.335769545851871,0.19045169058381087,-1.0873622424233513,0.17177393308556252,-0.8435000051670443,-0.08263195955208998,-0.9308881745225243,-0.018366520153380136,-1.238948490813463,0.04091614596838294,-1.0823781165286521,0.04395710119972876,-0.8788763698679688
POINTING,0.0,0.0,0.29077955055061583,-0.11118943565198201,0.5012252683789296,-0.39748223088619794,0.6145862073280219,-0.7184437883039437,0.47802076821939427,-0.8907930134681384,0.4000777460245913,-0.9320075003167814,0.46334500165851694,-1.352033764260611,0.500416765547289,-1.613055453754366,0.5240791717016126,-1.8329411622253837,0.25101474210150604,-0.9679832639295549,0.3463640867336566,-1.343192347048192,0.3397454829400577,-1.069577036976883,0.31522339780137004,-0.8588647208660566,0.09286502375229269,-0.9621710194638176,0.1509563876048708,-1.3428199132665912,0.18173643202634104,-1.0929116210220062,0.16377949705576356,-0.8466756866267885,-0.08216317922869013,-0.9209084377491333,-0.028669630982061215,-1.2366990602380206,0.03458784491587275,-1.0879988443295305,0.04399487918797476,-0.8843753631538206
POINTING,0.0,0.0,0.30260844286967875,-0.1072727695234221,0.5097626188721989,-0.39257792309211004,0.6221043618664148,-0.7064368429493691,0.4950077398296593,-0.889317857333598,0.4045229540743818,-0.9356211415600765,0.46932127303143445,-1.3596956959591369,0.5085684402055768,-1.6206423894333464,0.5318134239952144,-1.8417573981248019,0.2538988223918376,-0.9672307832094873,0.35133739406399345,-1.3428378242160495,0.34936985155859573,-1.0756170290377505,0.32322972123250315,-0.8686742742979195,0.09293992192724816,-0.9646853469074166,0.15918709836096537,-1.333357662353903,0.19443848477818215,-1.0862262128858182,0.1749306827201988,-0.8435905743860959,-0.0828863272029994,-0.9331910136576693,-0.01924555317715398,-1.2419080981128114,0.04183964605895979,-1.0869647003270402,0.046889694352786566,-0.8842961968052219
POINTING,0.0,0.0,0.29851976984296563,-0.10921086445267847,0.5090288796477378,-0.3930643157314105,0.624358694851385,-0.7148054211435497,0.48792784633233754,-0.8923173942221465,0.4079199853386868,-0.931861165451365,0.47198035526071314,-1.35340369018151,0.5101445880615272,-1.6187809886564752,0.5349332027460059,-1.840948674341062,0.25569114047654057,-0.966758522425226,0.3556070292769811,-1.3415027557023087,0.34992099593554876,-1.066826992470131,0.3275448289482906,-0.857732312143509,0.09447556896702461,-0.9632150679308661,0.15847608731910268,-1.3378492602049048,0.19064456161381924,-1.0887786964175992,0.17287602613816289,-0.8410460701916933,-0.08218989356620487,-0.9267321811387562,-0.021826632953764368,-1.2377975647031467,0.04041698684727566,-1.086267077621294,0.048701195627651454,-0.8811544054450653
POINTING,0.0,0.0,0.30724616268718513,-0.10789041658842163,0.5120990694027501,-0.3891239782299802,0.6272944075503412,-0.6989325981752793,0.5032921021746001,-0.896011058005257,0.4089130217542142,-0.9370050679954894,0.4744684716392266,-1.369559934836817,0.5157261559506985,-1.636265286276829,0.5401481396126249,-1.8607611135955695,0.2557416425502063,-0.9667451640767192,0.3533411415380531,-1.348999596303756,0.3523424988559592,-1.0766738185425861,0.3282443257639761,-0.8669214402160016,0.0923680535152047,-0.9644692383565465,0.1592137116501213,-1.3359799624045334,0.19785070722283396,-1.0866107213940046,0.1802822150902151,-0.8407338726187166,-0.08482707677164379,-0.9348451970720234,-0.020071085251751764,-1.243646874988688,0.04422776193410272,-1.0863841900499056,0.052501394105875586,-0.8822156392867837
POINTING,0.0,0.0,0.301722801194629,-0.11064748601633251,0.5115268382802727,-0.38967098910458503,0.6055337738553183,-0.7058147563707791,0.4859342774265428,-0.9235968504108466,0.41489940684495596,-0.926860248155249,0.4862913392228132,-1.355188147245981,0.522899569703586,-1.6279218066095442,0.548538159118391,-1.8618239742848934,0.26229566179593233,-0.9649875573306809,0.370781439591824,-1.354950378406817,0.365238538640797,-1.0980216740680975,0.34308627227950744,-0.871303502579036,0.09617395478330285,-0.9659156184067993,0.16871237963362398,-1.356371680453985,0.19593500520945764,-1.1151302723330996,0.1766499913731386,-0.8570275673286106,-0.08396998567713893,-0.932869562779894,-0.032904156926785666,-1.2608658207021475,0.028626088151105386,-1.1144625858391584,0.03927189513944872,-0.9030068315426211
POINTING,0.0,0.0,0.2892829623470443,-0.10224362708089384,0.5008924414784953,-0.38050380845236026,0.597885232589853,-0.6836565147032366,0.4947366904332398,-0.8999330913303568,0.40350272961668154,-0.931970457365144,0.47107360282100436,-1.3537917621156512,0.511743259148498,-1.6135529741619181,0.5356515115668142,-1.831524560305315,0.2497498697193562,-0.9683103854524977,0.34234495020984856,-1.3348675014401654,0.3368271361900226,-1.069070310456417,0.31015328558258815,-0.8599832720617652,0.08808683158915605,-0.9674564571623223,0.15549965914065064,-1.3230878142728884,0.17967676313943418,-1.0801367179204133,0.15567710921317413,-0.8471442374027114,-0.08852563912143703,-0.9383633438014339,-0.03398744330236823,-1.2465213197450133,0.021799995674322708,-1.1016860620217068,0.029535667953524334,-0.9061841247674953
POINTING,0.0,0.0,0.29809828106874386,-0.09471329949182383,0.5208358916144271,-0.37719560615670017,0.6066545412876967,-0.6972763468128353,0.4833261674736157,-0.8893518139985156,0.4212849306508136,-0.921580988442502,0.48816766290317426,-1.3333516223760329,0.5224306858408755,-1.5881511674837114,0.5441170052419745,-1.8047211298280958,0.2704217331672407,-0.9627419624337695,0.3630358746778371,-1.3184466488301476,0.3493015803058886,-1.0714209158180827,0.31793134460759026,-0.8579202349759139,0.11035095558790206,-0.9636970145345622,0.17784077522216196,-1.3140288718367794,0.19182335141101087,-1.0850305404598197,0.1692047192448523,-0.8503535888052643,-0.06484385995191409,-0.9344132450952217,-0.005585547647618075,-1.2252497457386688,0.037142721838513464,-1.077236633137279,0.042773615952157555,-0.8788676581711254
POINTING,0.0,0.0,0.29036498906017105,-0.09736544617042531,0.5022276603172099,-0.3773914082947092,0.6046173786822858,-0.6836187911589557,0.4945170149783206,-0.875200296395811,0.41087916517949674,-0.9273140985577017,0.47431115924799266,-1.341733372170793,0.514100051987491,-1.593786940920148,0.5388220322598378,-1.8041041768040007,0.26026501439552435,-0.965537219521701,0.3532519675466808,-1.3289088432644807,0.3446253968881368,-1.0634173734745365,0.3172575850735817,-0.855893309647714,0.1005611477906558,-0.964757482496245,0.15860661929814,-1.3231298937401272,0.18128170787704279,-1.077166487071811,0.15832309048911927,-0.8405827539605942,-0.07481434404433354,-0.9298410605483262,-0.023246475882597973,-1.228535577590677,0.02985593783689166,-1.0767085900132813,0.036521948109874816,-0.8793253060004441
POINTING,0.0,0.0,0.2845808678985454,-0.09894980433272102,0.4931553617380157,-0.37147382422350134,0.596328167148992,-0.6663164647893094,0.5010785801670748,-0.879962593503639,0.4028129027999294,-0.9312959746849611,0.47132999792333174,-1.3502650828148972,0.5098702048483905,-1.6031376544817975,0.5320367094312651,-1.8174187426553137,0.25335317415562636,-0.9673738517994318,0.34745015878937535,-1.3344954949010817,0.3379697935694985,-1.0674160183987664,0.3086800641132639,-0.8568375202707325,0.09393023692441314,-0.9645188410195856,0.15858353058058022,-1.3258297548540867,0.1789703823383613,-1.0806705499535874,0.15525108090491238,-0.8455084304473494,-0.0818099852421891,-0.9291281226472239,-0.02741226888384683,-1.2326038128000147,0.02378389145524698,-1.0886576993225894,0.029206026060639198,-0.8952116385683104
POINTING,0.0,0.0,0.29304835558698983,-0.1083618998123968,0.5087205190713313,-0.38718698239817684,0.6109875050500996,-0.6958154755237304,0.4911041589906977,-0.88446381704979,0.40975087261593984,-0.9298174770788639,0.4799429563109199,-1.3463312482046677,0.5197798907868048,-1.5992431275831112,0.5457354133559302,-1.81487548441777,0.25940128901274717,-0.9657696263905411,0.35220196275137966,-1.3396976882442708,0.34360954533218296,-1.074417578639029,0.3171346848451055,-0.8591200737545243,0.09950577987005357,-0.9603781396986459,0.16384046714944475,-1.331804333782623,0.1888226443974274,-1.0934053505376315,0.17220541799902656,-0.8479310989935726,-0.07583391586145714,-0.9222067366051622,-0.021156639190279287,-1.2308431646110511,0.029943857921710098,-1.0918749766169435,0.03793335668342174,-0.8925931019534104
POINTING,0.0,0.0,0.29321782104595884,-0.10188183790449741,0.5063360062777719,-0.38119244749550985,0.6138571175389169,-0.6914430297215092,0.4889805615199031,-0.8695694024706915,0.4142352988944703,-0.929774946102222,0.4822276718716542,-1.3486625096282243,0.5219461226452917,-1.6062838510598867,0.5463515539692044,-1.8200509829282936,0.2603892082097635,-0.9655037339378302,0.35647016582196306,-1.3361214667310102,0.34613554148916775,-1.061821467585363,0.3170382060966767,-0.8497181314859555,0.0980897092848592,-0.965178266319273,0.16262125448915626,-1.3278507445919825,0.18788536351791427,-1.0805450695014847,0.16486002095537883,-0.8412042697899282,-0.07949364294879951,-0.9339846808312107,-0.021486563479605057,-1.2369983480422186,0.031016467468350437,-1.0826494065725067,0.03266355899297584,-0.8802786791415897
POINTING,0.0,0.0,0.28926481239828017,-0.10391594202203423,0.5023448625401734,-0.37657510357885243,0.6123406979554953,-0.6883311475082728,0.48482305248496815,-0.8761061432098018,0.41237079072901683,-0.9292843343773179,0.4808006734833091,-1.3496753620658821,0.5207663960824864,-1.6075782896662731,0.5453196485754618,-1.8205598579945363,0.258478575671179,-0.966016990491885,0.3528412515863633,-1.339231783250885,0.3433007099130376,-1.0658535586537663,0.3164660725261171,-0.8526306237270908,0.09561179113947782,-0.9649762378665505,0.1596815672189893,-1.3304276681677731,0.1847618233337591,-1.085797385102596,0.1629194053661711,-0.8432890338737634,-0.08359913061552626,-0.9321730458796792,-0.023387906456049583,-1.233485643540285,0.030791140935855273,-1.0841943715709101,0.0333275446850149,-0.8819583222614791
POINTING,0.0,0.0,0.28700859901293385,-0.10082849552481452,0.502482826384011,-0.37283929243990926,0.6150263597075535,-0.6799652599097089,0.4992346216640524,-0.8812249477058753,0.41278370250740204,-0.9278154814206823,0.4825469616710909,-1.3480837071368221,0.523349953038978,-1.60504103728842,0.5466941573157156,-1.8201832552674104,0.26012045499158193,-0.9655761745688283,0.3532892550896645,-1.3396854655891948,0.34768268885952774,-1.0670577406141917,0.32155947231720283,-0.8551042373925729,0.09878618268505338,-0.9640120238452031,0.1632499546272578,-1.3334615755787775,0.18986505159194722,-1.0865015929979565,0.16720399258402846,-0.8443063475092915,-0.07886918064319746,-0.9297283936988077,-0.020805262370148327,-1.2362907234521248,0.03516516322836428,-1.0872993652678573,0.03868997648833311,-0.8857229692673205
POINTING,0.0,0.0,0.2906537995740213,-0.10126858159481768,0.5028647614483464,-0.3761819426815157,0.620097890623672,-0.6815398258146135,0.5028902979147508,-0.8742239030450113,0.41397511494550937,-0.9284984703293445,0.485730324500685,-1.3521934028000433,0.5274047736532949,-1.6110570947515517,0.5521799341530509,-1.8275589809963977,0.2613072125805832,-0.9652556866723789,0.35943520781494254,-1.3462894249683088,0.35376597927072806,-1.0687862405804274,0.327842874804635,-0.8564100896890485,0.09971019213200098,-0.9645535668486861,0.16486169807547466,-1.3417053632438538,0.19564165224829103,-1.0920844091040307,0.17461888928326633,-0.8477614737285537,-0.07796801902748875,-0.9315375758363311,-0.019637409662583916,-1.2403277196571003,0.040677329940974095,-1.0897526105154756,0.04611420324139406,-0.8868330653419195
POINTING,0.0,0.0,0.2944377577421643,-0.10155662369043016,0.5054169505749595,-0.36950657616555566,0.6190159333055513,-0.6694838297288107,0.5157660861198337,-0.8812759137846663,0.41500382735634883,-0.9285134372659167,0.4869167778703088,-1.3546494360640866,0.5296100274951497,-1.6132034909066724,0.5545973360595794,-1.8314804450163071,0.26290480221008167,-0.9648217788663758,0.36059915965000483,-1.3388792930236342,0.3524581186931681,-1.0625409268895896,0.3240784986991055,-0.8508941209831251,0.10160260622395301,-0.9666512172870556,0.17019068635744686,-1.3355171034855262,0.19620427175702398,-1.0821089606336172,0.17239744811842564,-0.8380811213376618,-0.07572283666106262,-0.9369366377110661,-0.01572229454904762,-1.2426619745300882,0.04099562780025995,-1.0866499024223801,0.04521922346636234,-0.8829320846877238
POINTING,0.0,0.0,0.28749546397563025,-0.10519153901056891,0.4997500545428176,-0.37941582188066303,0.6109394053505957,-0.6876782804120415,0.4906360457188095,-0.8815793821693307,0.4069569398177554,-0.9328101415370453,0.4757572241216545,-1.352732566685279,0.5207673317421933,-1.611901497553804,0.5462353388836511,-1.8252156663555577,0.25391484245672874,-0.967226577788356,0.3470714409367692,-1.3459741436911734,0.34437268950007954,-1.070654791795192,0.31949179767973,-0.8593354957249342,0.09398977449190532,-0.960053084052631,0.15715137686467545,-1.3312693457139155,0.1888825191540724,-1.0897534552868022,0.1680569450022406,-0.8487346998102364,-0.08256517002327503,-0.9194183709026345,-0.026040873371626753,-1.2279183142830004,0.0338739153074012,-1.085485852550495,0.04061294370550608,-0.8854342890125084
POINTING,0.0,0.0,0.2901905436226869,-0.1025398494077651,0.5043986963047985,-0.3807229591588299,0.616330249275575,-0.6874011982870667,0.5013199686614935,-0.8692679243724503,0.41206974021247644,-0.929489262901333,0.4814579506930264,-1.3520875387409932,0.5237573185398213,-1.6062906342693042,0.5474397576292986,-1.8233173013792423,0.26035870252216753,-0.9655119605789322,0.35597920396624244,-1.3370908874036889,0.35240909449238944,-1.056858153010158,0.3234179625527862,-0.845542182424182,0.09936897116861854,-0.9610343393632234,0.1642856333953632,-1.3265310628206104,0.1922723502444748,-1.0722882289981042,0.16916737061948353,-0.8357831966869136,-0.08044614996063472,-0.9242477686948797,-0.02063037967018391,-1.2280252443677693,0.03417361279886287,-1.071678160368614,0.03578941672795417,-0.8727942029038686
POINTING,0.0,0.0,0.29508128089282726,-0.10361225019066302,0.511564751668219,-0.3785339848071569,0.6221716344346335,-0.6880813719012226,0.5006711417660054,-0.8650911309486164,0.4153577325757369,-0.9292669965496843,0.48547268762399326,-1.3471690204817555,0.5285946013965087,-1.600192868214473,0.5543726706039599,-1.8147520198583382,0.2643356793053444,-0.9644307381280328,0.3566154628503905,-1.3309167318477975,0.35078336034214475,-1.0553651674875515,0.3226509213100208,-0.8440430936314307,0.1047684714460444,-0.9596171144771192,0.16791140049532838,-1.3226264269819983,0.1957227472770378,-1.0755410115285398,0.1736131208863366,-0.8339692350046306,-0.0711484173343839,-0.9227045176044539,-0.013460376401741138,-1.2231532832792824,0.044562688741424196,-1.0735316548669198,0.05068985965007131,-0.8734418952639411
POINTING,0.0,0.0,0.29573447127363006,-0.10263223639366395,0.5157648476680223,-0.37932685734091676,0.6138099271200143,-0.6914403884852531,0.485169661169673,-0.8597611495027495,0.4153775230966018,-0.9253041946797195,0.48910111960263386,-1.331401872737874,0.5301448013292964,-1.5780886902128388,0.5547356424639905,-1.7918328710808713,0.2683324154967062,-0.9633263802023191,0.3742600606486773,-1.3058906593959734,0.36360375622837926,-1.0383041188450763,0.32761255747378193,-0.8299560803580207,0.11272731285840114,-0.961470150945172,0.18966394916937382,-1.3064206574166086,0.20902351595455304,-1.0565443527126264,0.18278594637617177,-0.8211989463553927,-0.059001935306779156,-0.9285226997232721,0.010257602251079766,-1.2147683456439105,0.056037563858684566,-1.0538683376636793,0.05561830198230685,-0.85455772184521
